2.0,66.0,74,0.27,0.24
2.0,100.0,75,0.26,0.17
2.0,102.0,76,0.25,0.2
2.0,93.0,77,0.13,0.13
2.0,88.0,78,0.22,0.21
3.0,101.0,79,0.12,0.27
4.0,81.0,80,0.15,0.12
5.0,60.0,81,0.19,0.18
5.0,90.0,82,0.27,0.14
5.0,81.0,83,0.14,0.11
5.0,67.0,84,0.16,0.22
5.0,77.0,85,0.17,0.18
5.0,67.0,86,0.17,0.21
5.0,105.0,87,0.19,0.27
6.0,65.0,88,0.13,0.16
6.0,99.0,89,0.26,0.2
6.0,68.0,90,0.24,0.24
6.0,94.0,91,0.14,0.13
6.0,69.0,92,0.19,0.11
6.0,105.0,93,0.22,0.17
6.0,64.0,94,0.25,0.17
7.0,95.0,95,0.24,0.18
8.0,60.0,96,0.11,0.15
8.0,60.0,97,0.12,0.12
8.0,65.0,98,0.22,0.14
8.0,104.0,99,0.27,0.13
9.0,86.0,100,0.18,0.19
9.0,87.0,101,0.22,0.1
9.0,81.0,102,0.24,0.1
9.0,90.0,103,0.24,0.18
9.0,104.0,104,0.23,0.14
9.0,82.0,105,0.1,0.18
11.0,75.0,106,0.25,0.28
11.0,64.0,107,0.15,0.18
11.0,84.0,108,0.3,0.16
11.0,98.0,109,0.29,0.11
11.0,83.0,110,0.16,0.26
13.0,86.0,111,0.16,0.23
13.0,98.0,112,0.29,0.3
13.0,95.0,113,0.24,0.18
13.0,106.0,114,0.13,0.15
13.0,79.0,115,0.21,0.25
13.0,100.0,116,0.27,0.27
13.0,74.0,117,0.2,0.11
13.0,66.0,118,0.13,0.25
13.0,64.0,119,0.24,0.3
14.0,69.0,120,0.29,0.21
14.0,69.0,121,0.21,0.2
14.0,71.0,122,0.27,0.18
14.0,76.0,123,0.2,0.12
14.0,85.0,124,0.21,0.19
14.0,77.0,125,0.11,0.19
15.0,77.0,126,0.15,0.16
15.0,91.0,127,0.15,0.3
15.0,89.0,128,0.11,0.19
15.0,72.0,129,0.12,0.12
15.0,82.0,130,0.16,0.17
15.0,74.0,131,0.12,0.22
15.0,67.0,132,0.21,0.21
15.0,75.0,133,0.26,0.21
15.0,68.0,134,0.14,0.15
15.0,75.0,135,0.23,0.2
16.0,104.0,136,0.13,0.17
16.0,87.0,137,0.25,0.2
16.0,67.0,138,0.17,0.12
16.0,90.0,139,0.13,0.24
16.0,67.0,140,0.29,0.1
16.0,97.0,141,0.29,0.23
16.0,98.0,142,0.23,0.17
16.0,85.0,143,0.15,0.23
16.0,79.0,144,0.26,0.27
17.0,117.0,145,0.12,0.23
17.0,113.0,146,0.18,0.3
17.0,102.0,147,0.12,0.24
17.0,107.0,148,0.14,0.17
17.0,71.0,149,0.23,0.11
17.0,83.0,150,0.22,0.25
17.0,84.0,151,0.16,0.27
17.0,71.0,152,0.17,0.25
17.0,110.0,153,0.14,0.13
17.0,88.0,154,0.13,0.27
18.0,93.0,155,0.16,0.12
18.0,75.0,156,0.3,0.17
18.0,93.0,157,0.17,0.18
18.0,103.0,158,0.22,0.16
18.0,102.0,159,0.24,0.28
18.0,72.0,160,0.14,0.17
18.0,98.0,161,0.18,0.28
18.0,99.0,162,0.29,0.23
19.0,82.0,163,0.1,0.28
19.0,115.0,164,0.17,0.1
19.0,91.0,165,0.1,0.15
20.0,117.0,166,0.22,0.27
20.0,103.0,167,0.17,0.1
20.0,85.0,168,0.24,0.12
20.0,111.0,169,0.25,0.16
20.0,83.0,170,0.25,0.24
21.0,77.0,171,0.18,0.26
21.0,103.0,172,0.23,0.3
21.0,99.0,173,0.29,0.1
21.0,94.0,174,0.27,0.11
21.0,83.0,175,0.24,0.25
21.0,109.0,176,0.22,0.22
21.0,105.0,177,0.21,0.24
21.0,112.0,178,0.11,0.26
22.0,97.0,179,0.2,0.3
23.0,112.0,180,0.1,0.28
23.0,92.0,181,0.22,0.15
23.0,78.0,182,0.21,0.23
23.0,102.0,183,0.12,0.19
23.0,123.0,184,0.24,0.11
24.0,77.0,185,0.12,0.15
24.0,97.0,186,0.17,0.25
24.0,90.0,187,0.25,0.14
24.0,93.0,188,0.22,0.15
25.0,78.0,189,0.16,0.23
25.0,92.0,190,0.14,0.3
25.0,119.0,191,0.13,0.2
25.0,103.0,192,0.19,0.21
25.0,78.0,193,0.29,0.26
25.0,81.0,194,0.27,0.11
25.0,120.0,195,0.1,0.21
25.0,125.0,196,0.14,0.14
25.0,84.0,197,0.21,0.14
25.0,119.0,198,0.2,0.17
25.0,94.0,199,0.17,0.19
25.0,116.0,200,0.26,0.18
25.0,90.0,201,0.16,0.23
25.0,114.0,202,0.16,0.27
25.0,76.0,203,0.13,0.25
25.0,88.0,204,0.19,0.19
25.0,121.0,205,0.29,0.22
25.0,86.0,206,0.2,0.21
25.0,120.0,207,0.23,0.17
25.0,80.0,208,0.18,0.3
25.0,75.0,209,0.25,0.12
25.0,92.0,210,0.23,0.13
25.0,102.0,211,0.12,0.21
25.0,86.0,212,0.21,0.3
25.0,116.0,213,0.11,0.18
25.0,96.0,214,0.29,0.19
25.0,94.0,215,0.25,0.18
25.0,78.0,216,0.25,0.26
25.0,113.0,217,0.24,0.2
25.0,116.0,218,0.28,0.2
25.0,94.0,219,0.18,0.21
25.0,91.0,220,0.18,0.15
25.0,89.0,221,0.29,0.16
25.0,86.0,222,0.28,0.19
25.0,84.0,223,0.2,0.27
25.0,98.0,224,0.23,0.21
25.0,114.0,225,0.23,0.1
25.0,122.0,226,0.15,0.23
25.0,92.0,227,0.13,0.27
25.0,94.0,228,0.1,0.29
25.0,106.0,229,0.15,0.24
25.0,105.0,230,0.2,0.11
25.0,100.0,231,0.12,0.16
25.0,76.0,232,0.25,0.1
25.0,116.0,233,0.14,0.12
25.0,115.0,234,0.16,0.14
25.0,118.0,235,0.3,0.13
25.0,83.0,236,0.21,0.18
25.0,94.0,237,0.19,0.26
25.0,121.0,238,0.2,0.18
25.0,118.0,239,0.14,0.25
25.0,90.0,240,0.2,0.25
25.0,125.0,241,0.2,0.21
25.0,101.0,242,0.27,0.14
25.0,102.0,243,0.1,0.3
25.0,108.0,244,0.15,0.19
25.0,108.0,245,0.11,0.18
25.0,81.0,246,0.12,0.27
25.0,110.0,247,0.11,0.12
25.0,121.0,248,0.26,0.21
25.0,93.0,249,0.21,0.14
25.0,94.0,250,0.13,0.21
25.0,88.0,251,0.14,0.19
25.0,77.0,252,0.12,0.23
25.0,119.0,253,0.22,0.2
25.0,80.0,254,0.14,0.28
25.0,119.0,255,0.19,0.29
25.0,82.0,256,0.27,0.22
25.0,125.0,257,0.1,0.22
26.0,126.0,258,0.1,0.2
26.0,97.0,259,0.29,0.11
26.0,113.0,260,0.28,0.28
26.0,106.0,261,0.3,0.29
26.0,123.0,262,0.28,0.24
26.0,119.0,263,0.13,0.28
26.0,119.0,264,0.13,0.28
26.0,126.0,265,0.11,0.1
26.0,93.0,266,0.22,0.24
27.0,105.0,267,0.11,0.23
27.0,113.0,268,0.19,0.28
27.0,92.0,269,0.14,0.24
27.0,98.0,270,0.23,0.27
27.0,118.0,271,0.26,0.3
27.0,97.0,272,0.22,0.29
27.0,124.0,273,0.14,0.3
27.0,124.0,274,0.1,0.17
27.0,101.0,275,0.21,0.14
27.0,80.0,276,0.14,0.22
28.0,113.0,277,0.13,0.12
28.0,110.0,278,0.21,0.27
28.0,128.0,279,0.12,0.27
28.0,103.0,280,0.23,0.21
28.0,93.0,281,0.19,0.18
28.0,93.0,282,0.13,0.25
28.0,124.0,283,0.1,0.1
28.0,78.0,284,0.13,0.17
28.0,86.0,285,0.3,0.25
28.0,95.0,286,0.14,0.22
29.0,90.0,287,0.26,0.1
29.0,119.0,288,0.1,0.19
30.0,103.0,289,0.19,0.25
30.0,117.0,290,0.21,0.16
30.0,91.0,291,0.29,0.17
30.0,128.0,292,0.11,0.17
30.0,113.0,293,0.23,0.21
30.0,123.0,294,0.21,0.29
30.0,127.0,295,0.2,0.29
31.0,106.0,296,0.24,0.29
31.0,101.0,297,0.28,0.1
31.0,124.0,298,0.3,0.11
31.0,91.0,299,0.23,0.11
31.0,122.0,300,0.25,0.12
31.0,129.0,301,0.24,0.18
31.0,121.0,302,0.24,0.11
32.0,112.0,303,0.24,0.17
32.0,120.0,304,0.17,0.17
32.0,96.0,305,0.3,0.29
32.0,83.0,306,0.28,0.27
32.0,112.0,307,0.29,0.22
32.0,89.0,308,0.21,0.15
33.0,117.0,309,0.19,0.29
33.0,133.0,310,0.1,0.22
33.0,109.0,311,0.17,0.28
34.0,88.0,312,0.2,0.17
34.0,96.0,313,0.25,0.21
35.0,114.0,314,0.26,0.21
35.0,131.0,315,0.12,0.13
35.0,109.0,316,0.21,0.26
35.0,133.0,317,0.16,0.22
36.0,129.0,318,0.12,0.21
36.0,136.0,319,0.27,0.12
36.0,125.0,320,0.21,0.13
36.0,89.0,321,0.18,0.11
36.0,124.0,322,0.25,0.24
36.0,135.0,323,0.28,0.13
36.0,136.0,324,0.21,0.28
36.0,108.0,325,0.14,0.21
36.0,101.0,326,0.23,0.16
37.0,116.0,327,0.14,0.28
37.0,127.0,328,0.29,0.18
37.0,112.0,329,0.14,0.3
37.0,100.0,330,0.13,0.16
37.0,89.0,331,0.19,0.15
37.0,96.0,332,0.14,0.12
37.0,133.0,333,0.27,0.18
37.0,94.0,334,0.14,0.13
37.0,119.0,335,0.11,0.11
37.0,94.0,336,0.29,0.22
40.0,111.0,337,0.27,0.22
40.0,99.0,338,0.26,0.25
40.0,133.0,339,0.26,0.27
40.0,96.0,340,0.25,0.29
40.0,115.0,341,0.15,0.15
41.0,136.0,342,0.21,0.29
41.0,141.0,343,0.29,0.3
41.0,111.0,344,0.28,0.3
41.0,104.0,345,0.14,0.16
41.0,122.0,346,0.21,0.3
41.0,127.0,347,0.17,0.22
41.0,108.0,348,0.27,0.29
41.0,141.0,349,0.2,0.22
41.0,102.0,350,0.12,0.28
42.0,102.0,351,0.12,0.13
42.0,108.0,352,0.3,0.3
42.0,142.0,353,0.1,0.28
42.0,139.0,354,0.15,0.18
42.0,129.0,355,0.24,0.26
43.0,127.0,356,0.17,0.3
43.0,132.0,357,0.29,0.23
43.0,129.0,358,0.26,0.3
44.0,127.0,359,0.2,0.13
44.0,122.0,360,0.27,0.23
45.0,137.0,361,0.3,0.14
45.0,140.0,362,0.23,0.21
45.0,140.0,363,0.1,0.12
46.0,140.0,364,0.25,0.19
46.0,114.0,365,0.23,0.1
46.0,111.0,366,0.1,0.22
46.0,143.0,367,0.15,0.28
46.0,122.0,368,0.2,0.27
46.0,118.0,369,0.28,0.2
46.0,106.0,370,0.12,0.2
46.0,120.0,371,0.3,0.29
47.0,120.0,372,0.28,0.14
47.0,147.0,373,0.29,0.15
47.0,138.0,374,0.21,0.27
47.0,147.0,375,0.17,0.18
47.0,142.0,376,0.23,0.16
47.0,127.0,377,0.13,0.2
47.0,103.0,378,0.27,0.24
47.0,140.0,379,0.1,0.3
47.0,138.0,380,0.11,0.28
47.0,117.0,381,0.29,0.15
50.0,105.0,382,0.19,0.12
50.0,103.0,383,0.11,0.12
50.0,144.0,384,0.14,0.15
50.0,131.0,385,0.17,0.19
50.0,147.0,386,0.21,0.3
50.0,118.0,387,0.21,0.19
50.0,104.0,388,0.22,0.2
50.0,128.0,389,0.17,0.26
50.0,120.0,390,0.29,0.1
50.0,121.0,391,0.1,0.16
50.0,106.0,392,0.19,0.17
50.0,137.0,393,0.12,0.19
50.0,114.0,394,0.23,0.25
50.0,131.0,395,0.18,0.27
50.0,103.0,396,0.26,0.27
50.0,107.0,397,0.16,0.16
50.0,130.0,398,0.15,0.25
50.0,110.0,399,0.16,0.19
50.0,121.0,400,0.13,0.24
50.0,146.0,401,0.17,0.1
50.0,121.0,402,0.2,0.13
50.0,107.0,403,0.14,0.19
50.0,147.0,404,0.24,0.19
50.0,107.0,405,0.25,0.16
50.0,143.0,406,0.17,0.22
50.0,144.0,407,0.3,0.24
50.0,148.0,408,0.14,0.23
50.0,121.0,409,0.13,0.26
50.0,150.0,410,0.2,0.1
50.0,150.0,411,0.21,0.29
50.0,113.0,412,0.18,0.25
50.0,112.0,413,0.19,0.24
50.0,149.0,414,0.17,0.11
50.0,148.0,415,0.16,0.14
50.0,135.0,416,0.14,0.25
50.0,109.0,417,0.16,0.22
50.0,132.0,418,0.13,0.23
50.0,120.0,419,0.15,0.12
50.0,148.0,420,0.15,0.16
50.0,142.0,421,0.23,0.22
50.0,109.0,422,0.16,0.29
50.0,140.0,423,0.21,0.3
50.0,137.0,424,0.24,0.26
50.0,133.0,425,0.19,0.16
50.0,121.0,426,0.12,0.24
50.0,115.0,427,0.24,0.11
50.0,124.0,428,0.2,0.18
50.0,130.0,429,0.11,0.23
50.0,103.0,430,0.3,0.27
50.0,107.0,431,0.12,0.29
50.0,133.0,432,0.22,0.23
50.0,122.0,433,0.21,0.16
50.0,130.0,434,0.18,0.19
50.0,108.0,435,0.13,0.11
50.0,114.0,436,0.21,0.29
50.0,120.0,437,0.17,0.28
50.0,136.0,438,0.21,0.28
50.0,108.0,439,0.21,0.25
50.0,108.0,440,0.28,0.17
50.0,118.0,441,0.12,0.2
50.0,112.0,442,0.24,0.3
50.0,116.0,443,0.25,0.12
50.0,101.0,444,0.26,0.21
50.0,110.0,445,0.28,0.15
51.0,117.0,446,0.16,0.13
51.0,115.0,447,0.2,0.2
51.0,120.0,448,0.17,0.22
51.0,120.0,449,0.22,0.13
51.0,127.0,450,0.1,0.12
51.0,104.0,451,0.2,0.13
51.0,107.0,452,0.18,0.17
51.0,144.0,453,0.29,0.12
52.0,142.0,454,0.26,0.14
52.0,138.0,455,0.19,0.24
52.0,140.0,456,0.13,0.23
52.0,137.0,457,0.17,0.17
53.0,146.0,458,0.14,0.3
53.0,142.0,459,0.26,0.24
53.0,145.0,460,0.26,0.18
53.0,117.0,461,0.17,0.26
53.0,111.0,462,0.21,0.17
53.0,133.0,463,0.19,0.27
54.0,127.0,464,0.19,0.15
54.0,119.0,465,0.13,0.29
56.0,143.0,466,0.15,0.12
56.0,130.0,467,0.25,0.21
56.0,109.0,468,0.26,0.2
56.0,129.0,469,0.21,0.2
56.0,126.0,470,0.24,0.21
56.0,106.0,471,0.1,0.22
56.0,140.0,472,0.28,0.22
56.0,153.0,473,0.16,0.19
56.0,133.0,474,0.14,0.15
57.0,155.0,475,0.15,0.27
57.0,151.0,476,0.27,0.21
57.0,150.0,477,0.1,0.21
57.0,157.0,478,0.21,0.16
57.0,123.0,479,0.12,0.15
57.0,156.0,480,0.23,0.15
57.0,140.0,481,0.25,0.15
57.0,157.0,482,0.11,0.14
58.0,134.0,483,0.26,0.12
58.0,124.0,484,0.16,0.28
58.0,138.0,485,0.11,0.18
58.0,117.0,486,0.26,0.1
58.0,126.0,487,0.23,0.14
59.0,136.0,488,0.29,0.25
59.0,139.0,489,0.18,0.29
59.0,133.0,490,0.21,0.29
59.0,145.0,491,0.17,0.1
59.0,112.0,492,0.13,0.18
59.0,112.0,493,0.14,0.26
59.0,121.0,494,0.18,0.23
59.0,121.0,495,0.26,0.11
60.0,127.0,496,0.22,0.17
60.0,131.0,497,0.17,0.11
60.0,136.0,498,0.23,0.19
60.0,155.0,499,0.13,0.18
60.0,131.0,500,0.27,0.13
61.0,113.0,501,0.19,0.2
61.0,157.0,502,0.13,0.21
61.0,121.0,503,0.16,0.24
61.0,112.0,504,0.23,0.15
62.0,161.0,505,0.28,0.3
62.0,148.0,506,0.21,0.28
62.0,151.0,507,0.26,0.27
62.0,148.0,508,0.28,0.2
62.0,155.0,509,0.23,0.23
62.0,139.0,510,0.27,0.13
63.0,118.0,511,0.18,0.23
63.0,137.0,512,0.14,0.11
63.0,153.0,513,0.14,0.22
63.0,162.0,514,0.13,0.13
63.0,136.0,515,0.3,0.18
63.0,117.0,516,0.24,0.3
63.0,136.0,517,0.25,0.28
63.0,159.0,518,0.11,0.14
64.0,124.0,519,0.18,0.12
64.0,154.0,520,0.27,0.16
64.0,160.0,521,0.13,0.28
64.0,124.0,522,0.22,0.21
64.0,159.0,523,0.23,0.17
65.0,116.0,524,0.25,0.14
65.0,138.0,525,0.14,0.25
65.0,124.0,526,0.19,0.3
66.0,122.0,527,0.28,0.13
66.0,145.0,528,0.25,0.22
66.0,136.0,529,0.13,0.23
68.0,131.0,530,0.27,0.2
68.0,165.0,531,0.12,0.25
68.0,118.0,532,0.26,0.14
68.0,159.0,533,0.16,0.15
68.0,147.0,534,0.21,0.29
69.0,158.0,535,0.28,0.24
69.0,131.0,536,0.23,0.28
70.0,134.0,537,0.12,0.18
70.0,146.0,538,0.26,0.12
70.0,127.0,539,0.18,0.11
70.0,139.0,540,0.29,0.18
70.0,157.0,541,0.12,0.18
70.0,135.0,542,0.12,0.19
70.0,141.0,543,0.15,0.14
70.0,148.0,544,0.26,0.2
71.0,163.0,545,0.11,0.15
71.0,136.0,546,0.19,0.2
71.0,159.0,547,0.21,0.29
71.0,121.0,548,0.17,0.18
71.0,145.0,549,0.27,0.15
71.0,166.0,550,0.11,0.2
71.0,162.0,551,0.18,0.14
71.0,171.0,552,0.28,0.25
72.0,151.0,553,0.3,0.25
72.0,122.0,554,0.18,0.17
72.0,155.0,555,0.17,0.23
72.0,147.0,556,0.3,0.11
72.0,162.0,557,0.11,0.11
73.0,147.0,558,0.16,0.15
73.0,156.0,559,0.27,0.11
73.0,129.0,560,0.24,0.19
73.0,162.0,561,0.16,0.28
73.0,162.0,562,0.13,0.25
73.0,149.0,563,0.1,0.26
73.0,154.0,564,0.23,0.12
73.0,149.0,565,0.15,0.16
74.0,137.0,566,0.17,0.11
74.0,148.0,567,0.14,0.22
74.0,133.0,568,0.2,0.12
74.0,130.0,569,0.26,0.11
74.0,133.0,570,0.11,0.26
75.0,175.0,571,0.21,0.14
75.0,175.0,572,0.26,0.12
75.0,136.0,573,0.2,0.18
75.0,147.0,574,0.18,0.1
75.0,154.0,575,0.12,0.1
75.0,160.0,576,0.16,0.3
75.0,139.0,577,0.26,0.23
75.0,159.0,578,0.16,0.28
75.0,158.0,579,0.24,0.21
75.0,154.0,580,0.21,0.28
75.0,148.0,581,0.25,0.24
75.0,135.0,582,0.12,0.28
75.0,139.0,583,0.28,0.29
75.0,150.0,584,0.23,0.29
75.0,170.0,585,0.2,0.24
75.0,163.0,586,0.14,0.26
75.0,140.0,587,0.3,0.22
75.0,154.0,588,0.24,0.28
75.0,169.0,589,0.28,0.2
75.0,140.0,590,0.29,0.21
75.0,169.0,591,0.12,0.14
75.0,129.0,592,0.14,0.26
75.0,161.0,593,0.17,0.15
75.0,170.0,594,0.11,0.24
75.0,126.0,595,0.21,0.18
75.0,163.0,596,0.3,0.1
75.0,145.0,597,0.12,0.29
75.0,132.0,598,0.11,0.1
75.0,162.0,599,0.2,0.21
75.0,169.0,600,0.2,0.1
75.0,132.0,601,0.1,0.2
75.0,126.0,602,0.26,0.11
75.0,172.0,603,0.1,0.13
75.0,175.0,604,0.21,0.14
75.0,164.0,605,0.19,0.1
75.0,166.0,606,0.23,0.28
75.0,143.0,607,0.27,0.26
75.0,126.0,608,0.11,0.11
75.0,136.0,609,0.18,0.14
75.0,146.0,610,0.23,0.1
75.0,144.0,611,0.24,0.26
75.0,141.0,612,0.11,0.1
75.0,167.0,613,0.21,0.16
75.0,148.0,614,0.2,0.24
75.0,172.0,615,0.13,0.11
75.0,139.0,616,0.1,0.24
75.0,166.0,617,0.19,0.29
75.0,136.0,618,0.22,0.17
75.0,167.0,619,0.26,0.26
75.0,154.0,620,0.17,0.23
75.0,164.0,621,0.28,0.13
75.0,167.0,622,0.23,0.1
75.0,166.0,623,0.26,0.14
75.0,174.0,624,0.17,0.1
75.0,166.0,625,0.26,0.27
75.0,130.0,626,0.11,0.11
75.0,162.0,627,0.3,0.23
75.0,158.0,628,0.23,0.14
75.0,167.0,629,0.2,0.19
75.0,148.0,630,0.26,0.15
75.0,129.0,631,0.26,0.2
76.0,127.0,632,0.15,0.14
76.0,163.0,633,0.29,0.17
76.0,173.0,634,0.22,0.16
76.0,146.0,635,0.18,0.26
76.0,141.0,636,0.21,0.19
76.0,161.0,637,0.17,0.3
77.0,137.0,638,0.3,0.27
77.0,160.0,639,0.27,0.24
78.0,130.0,640,0.12,0.26
78.0,170.0,641,0.14,0.18
78.0,144.0,642,0.13,0.14
78.0,139.0,643,0.23,0.1
78.0,166.0,644,0.24,0.11
78.0,149.0,645,0.13,0.23
78.0,166.0,646,0.18,0.3
78.0,171.0,647,0.26,0.26
79.0,156.0,648,0.14,0.22
79.0,173.0,649,0.25,0.26
79.0,161.0,650,0.24,0.29
79.0,169.0,651,0.15,0.23
79.0,134.0,652,0.26,0.14
79.0,142.0,653,0.17,0.29
80.0,172.0,654,0.21,0.12
81.0,133.0,655,0.26,0.2
81.0,164.0,656,0.18,0.14
81.0,139.0,657,0.27,0.27
81.0,138.0,658,0.26,0.22
81.0,165.0,659,0.1,0.25
81.0,175.0,660,0.25,0.24
81.0,141.0,661,0.21,0.29
81.0,169.0,662,0.11,0.25
81.0,147.0,663,0.25,0.18
81.0,159.0,664,0.19,0.11
82.0,181.0,665,0.25,0.24
82.0,138.0,666,0.27,0.3
82.0,176.0,667,0.17,0.18
82.0,141.0,668,0.28,0.15
82.0,135.0,669,0.15,0.16
82.0,164.0,670,0.12,0.21
82.0,133.0,671,0.29,0.11
82.0,166.0,672,0.14,0.24
82.0,156.0,673,0.3,0.25
83.0,177.0,674,0.25,0.17
83.0,148.0,675,0.27,0.16
83.0,181.0,676,0.29,0.15
83.0,134.0,677,0.29,0.17
83.0,167.0,678,0.2,0.16
83.0,180.0,679,0.19,0.18
83.0,161.0,680,0.15,0.25
83.0,180.0,681,0.29,0.3
83.0,172.0,682,0.2,0.2
84.0,175.0,683,0.26,0.14
84.0,148.0,684,0.16,0.1
84.0,134.0,685,0.19,0.25
84.0,166.0,686,0.26,0.1
84.0,157.0,687,0.22,0.19
85.0,171.0,688,0.21,0.14
85.0,152.0,689,0.19,0.18
85.0,159.0,690,0.3,0.17
85.0,160.0,691,0.19,0.13
86.0,184.0,692,0.19,0.16
86.0,160.0,693,0.1,0.25
86.0,169.0,694,0.21,0.19
86.0,183.0,695,0.14,0.21
86.0,154.0,696,0.16,0.28
87.0,170.0,697,0.16,0.19
87.0,140.0,698,0.18,0.1
88.0,156.0,699,0.25,0.11
88.0,161.0,700,0.26,0.14
88.0,174.0,701,0.23,0.3
88.0,154.0,702,0.14,0.18
88.0,139.0,703,0.28,0.13
88.0,147.0,704,0.13,0.22
88.0,158.0,705,0.17,0.19
89.0,164.0,706,0.14,0.27
89.0,172.0,707,0.21,0.24
89.0,181.0,708,0.13,0.21
89.0,168.0,709,0.21,0.11
89.0,143.0,710,0.25,0.14
89.0,145.0,711,0.27,0.19
89.0,169.0,712,0.29,0.29
90.0,183.0,713,0.15,0.14
91.0,169.0,714,0.25,0.23
92.0,165.0,715,0.18,0.22
92.0,178.0,716,0.25,0.14
92.0,144.0,717,0.15,0.2
92.0,150.0,718,0.23,0.28
92.0,161.0,719,0.22,0.14
92.0,188.0,720,0.25,0.15
92.0,171.0,721,0.2,0.16
93.0,174.0,722,0.16,0.17
93.0,146.0,723,0.2,0.28
93.0,192.0,724,0.12,0.3
93.0,150.0,725,0.22,0.11
93.0,179.0,726,0.15,0.26
93.0,170.0,727,0.22,0.22
93.0,151.0,728,0.15,0.12
94.0,146.0,729,0.3,0.26
94.0,183.0,730,0.1,0.16
94.0,158.0,731,0.22,0.27
94.0,145.0,732,0.1,0.17
94.0,181.0,733,0.17,0.2
94.0,176.0,734,0.18,0.28
95.0,187.0,735,0.24,0.17
95.0,189.0,736,0.19,0.18
95.0,166.0,737,0.27,0.17
95.0,193.0,738,0.28,0.28
95.0,163.0,739,0.22,0.16
95.0,167.0,740,0.15,0.14
95.0,167.0,741,0.21,0.12
95.0,167.0,742,0.13,0.22
95.0,195.0,743,0.12,0.21
95.0,150.0,744,0.3,0.28
96.0,188.0,745,0.24,0.17
96.0,181.0,746,0.1,0.14
96.0,149.0,747,0.27,0.17
96.0,170.0,748,0.24,0.13
96.0,167.0,749,0.26,0.12
96.0,183.0,750,0.12,0.19
96.0,164.0,751,0.2,0.15
96.0,192.0,752,0.28,0.2
96.0,171.0,753,0.28,0.25
97.0,180.0,754,0.28,0.26
97.0,193.0,755,0.15,0.28
98.0,194.0,756,0.29,0.26
99.0,176.0,757,0.21,0.12
99.0,183.0,758,0.19,0.23
99.0,199.0,759,0.25,0.27
99.0,168.0,760,0.21,0.3
99.0,149.0,761,0.11,0.11
99.0,198.0,762,0.16,0.26
99.0,171.0,763,0.26,0.12
99.0,196.0,764,0.11,0.13
99.0,156.0,765,0.19,0.25
100.0,195.0,766,0.24,0.15
100.0,188.0,767,0.25,0.16
100.0,194.0,768,0.24,0.19
100.0,164.0,769,0.27,0.13
100.0,151.0,770,0.17,0.22
100.0,191.0,771,0.24,0.19
100.0,178.0,772,0.14,0.28
100.0,176.0,773,0.29,0.29
100.0,151.0,774,0.23,0.28
100.0,200.0,775,0.13,0.14
101.0,179.0,776,0.22,0.3
101.0,197.0,777,0.3,0.14
